CUSTOMER_ID,ORDER_ID,item1,item2,item3,item4,RECOMMENDATION 1,RECOMMENDATION 2,RECOMMENDATION 3
410664547,979822142,10 pc Grilled Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,Chicken Sub Combo
437550182,3878451767,15 pc Grilled Wings,Large Buffalo Fries,Blue Cheese Dip - Large,,20 pc Grilled Wings,30 pc Grilled Wings,50 pc Grilled Wings
714828381,2086190050,Fried Corn - Large,Ranch Dip - Regular,Large Fruit Punch,,Blue Cheese Dip - Regular,Fried Corn - Regular,Ranch Dip - Large
289872773,6715395470,Chicken Sub,10 pc Spicy Wings,Ranch Dip - Regular,,15 pc Grilled Wings,Honey Mustard Dip - Regular,20 pc Grilled Wings
859207634,1738379908,Ranch Dip - Large,10 pc Grilled Wings,Cheese Fries - Regular,,Ranch Dip - Regular,Blue Cheese Dip - Regular,20 pc Grilled Wings
777050823,9574182828,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Fried Corn - Regular,,6 pc Spicy Wings Combo,Fried Corn - Large,10 pc Grilled Wings Combo
53842072,33185833,20 pc Grilled Wings,Ranch Dip - Regular,2 pc Crispy Strips,,15 pc Grilled Wings,30 pc Family Grilled Wings,15 pc Spicy Wings
495352879,3866738814,Ranch Dip - Large,Triple Chocolate Cake,10 pc Spicy Wings,,Ranch Dip - Regular,Blue Cheese Dip - Regular,20 pc Crispy Strips
222121693,695591194,Add 5 Grilled Wings,15 pc Grilled Wings Combo,Regular Buffalo Fries,,10 pc Grilled Wings Combo,30 pc Family Grilled Wings,24 pc Family Grilled Wings
525044361,6234780227,Fried Corn - Regular,Ranch Dip - Regular,15 pc Grilled Wings Combo,,Ranch Dip - Large,Fried Corn - Large,Blue Cheese Dip - Regular
61671957,5996504564,Ranch Dip - Regular,Add 5 Grilled Wings,20pc Spicy Feast Deal,,Ranch Dip - Large,Blue Cheese Dip - Regular,7 pc Crispy Strips
267952548,5810339034,Veggie Sticks Spicy,10 pc Grilled Wings Combo,2 pc Crispy Strips,,15 pc Grilled Wings Combo,25 pc Game Day Pack,8 pc Mixed Wings Combo
974471385,810226928,20pc Spicy Feast Deal,Chicken Sub,Large Veggie Sticks Spicy,,Flavor Platter,15 pc Spicy Wings,30 pc Family Grilled Wings
622357146,1485257010,6 pc Spicy Wings Combo,15 pc Grilled Wings,Ranch Dip - Large,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
897824618,2819565840,6 pc Strips Meal for 2,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,,10 pc Spicy Wings Combo,25 pc Game Day Pack,15 pc Grilled Wings Combo
322629126,4005714505,20pc Spicy Feast Deal,Ranch Dip - Regular,10 pc Spicy Wings,,Flavor Platter,30 pc Family Grilled Wings,15 pc Spicy Wings
257917487,1718852890,Honey Mustard Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Large,,Ranch Dip - Regular,Ranch Dip - Large,Flavor Platter
175351356,7817604370,Chicken Sub,Add 5 Spicy Wings,Ranch Dip - Regular,,4 pc Crispy Strips,Honey Mustard Dip - Regular,Cheese Dip - Regular
689773469,2211951178,2 pc Crispy Strips,10 pc Grilled Wings,Blue Cheese Dip - Large,,15 pc Grilled Wings,Dipping Sauce,20 pc Grilled Wings
227754535,7911258481,Add 5 Spicy Wings,Ranch Dip - Regular,Chicken Sub,,Ranch Dip - Large,Fried Corn - Large,4 pc Crispy Strips
195445157,3897323240,Regular Buffalo Fries,32 Oz Soda,Cheese Fries - Regular,,20 Oz Soda,Large Buffalo Fries,Voodoo Fries - Regular
756383486,5888699408,20pc Spicy Feast Deal,Fried Corn - Large,30 pc Grilled Wings,,Fried Corn - Regular,Flavor Platter,15 pc Spicy Wings
866746465,843734867,10 pc Spicy Wings,Veggie Sticks Spicy,Large Buffalo Fries,,15 pc Grilled Wings,20 pc Grilled Wings,Large Veggie Sticks Spicy
317051758,8678648026,15 pc Spicy Wings,10 pc Grilled Wings Combo,Ranch Dip - Large,,15 pc Grilled Wings,7 pc Crispy Strips,20 pc Grilled Wings
325527378,2291679795,Fried Corn - Large,8 pc Crispy Strips Combo,Cheese Dip - Medium,,Fried Corn - Regular,15 pc Grilled Wings Combo,30 pc Crispy Strips
815216424,845704570,3 pc Crispy Strips Combo,2 pc Crispy Strips,Fried Corn - Regular,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
368432562,4457792472,6 pc Mixed Wings Combo,10 pc Mixed Wings Combo,8 pc Spicy Wings Combo,,6 pc Spicy Wings Combo,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo
687993759,9598598332,Large Buffalo Fries,Chicken Sub,Add 5 Grilled Wings,,Regular Buffalo Fries,Voodoo Fries - Regular,Voodoo Fries - Large
262751148,5403972916,Cheese Fries - Large,4 pc Crispy Strips,Ranch Dip - Regular,,Regular Buffalo Fries,Large Buffalo Fries,15 pc Spicy Wings
463584425,5210859975,Ranch Dip - Large,Large Buffalo Fries,2 pc Crispy Strips,,Ranch Dip - Regular,Regular Buffalo Fries,Blue Cheese Dip - Regular
826854805,3493872275,10 pc Grilled Wings Combo,Ranch Dip - Regular,15 pc Grilled Wings,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo
980328615,3687052263,Flavor Platter,Fried Corn - Regular,20 Oz Soda,,20pc Spicy Feast Deal,Fried Corn - Large,30 pc Family Grilled Wings
129620366,3703047186,Fried Corn - Large,10 pc Grilled Wings Combo,Large Veggie Sticks,,Fried Corn - Regular,15 pc Grilled Wings Combo,8 pc Mixed Wings Combo
87552861,7451586334,10 pc Grilled Wings Combo,8 pc Grilled Wings Combo,Fried Corn - Large,,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo,Fried Corn - Regular
917703095,5635930911,15 pc Spicy Wings,Fried Corn - Regular,Regular Buffalo Fries,,15 pc Grilled Wings,Fried Corn - Large,7 pc Crispy Strips
449367981,149194430,3 pc Crispy Strips Combo,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,,Order Memo Paid,10 pc Grilled Wings Combo,5 pc Crispy Strips Combo
157620852,189700058,Regular Buffalo Fries,Flavor Platter,Fried Corn - Regular,,20pc Spicy Feast Deal,Large Buffalo Fries,30 pc Family Grilled Wings
945003101,9902416399,Fried Corn - Large,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,,Fried Corn - Regular,8 pc Spicy Wings Combo,10 pc Spicy Wings Combo
6450756,7123011493,Fried Corn - Large,Chicken Sub,Large Buffalo Fries,,Fried Corn - Regular,Honey Mustard Dip - Regular,Cheese Dip - Regular
868901765,8579149558,Fried Corn - Large,4 pc Crispy Strips,Ranch Dip - Regular,,Ranch Dip - Large,Fried Corn - Regular,15 pc Spicy Wings
429524654,9182909034,Chicken Sub,Ranch Dip - Large,Large Buffalo Fries,,Ranch Dip - Regular,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
221472051,9904341555,Add 5 Grilled Wings,Fried Corn - Regular,Ranch Dip - Large,,Blue Cheese Dip - Regular,Fried Corn - Large,Cheese Dip - Large
458842827,161016703,Ranch Dip - Regular,5 pc Crispy Strips Combo,10 pc Spicy Wings Combo,,6 pc Spicy Wings Combo,Blue Cheese Dip - Regular,8 pc Spicy Wings Combo
113008173,6246409026,Ranch Dip - Regular,Fried Corn - Regular,20 Oz Soda,,Ranch Dip - Large,Blue Cheese Dip - Regular,Fried Corn - Large
57587803,4249966598,Cheese Dip - Medium,10 pc Grilled Wings Combo,Drink Upgrade,,15 pc Grilled Wings Combo,Cheese Dip - Regular,6 pc Mixed Wings Combo
554691087,5761345857,7 pc Crispy Strips,Ranch Dip - Regular,10 pc Grilled Wings,,Ranch Dip - Large,Honey Mustard Dip - Regular,15 pc Spicy Wings
566583111,2677403846,Ranch Dip - Regular,6 pc Grilled Wings Combo,10 pc Grilled Wings,,Ranch Dip - Large,Blue Cheese Dip - Regular,8 pc Spicy Wings Combo
682663568,2929188397,20 pc Grilled Wings,7 pc Crispy Strips,Fried Corn - Large,,30 pc Family Grilled Wings,15 pc Grilled Wings,15 pc Spicy Wings
193203151,4073275741,32 Oz Soda,Triple Chocolate Cake,Large Veggie Sticks Spicy,,20 Oz Soda,Buffalo Fries,Plastic Fork
415538640,64684542,Cheese Fries - Regular,Add 5 Grilled Wings,7 pc Crispy Strips,,Regular Buffalo Fries,Large Buffalo Fries,Voodoo Fries - Regular
955479241,9873278175,Large Buffalo Fries,Blue Cheese Dip - Regular,10 pc Spicy Wings,,Regular Buffalo Fries,Ranch Dip - Large,Voodoo Fries - Regular
957361868,1091012853,10 pc Grilled Wings,Blue Cheese Dip - Regular,Regular Buffalo Fries,,Ranch Dip - Large,15 pc Grilled Wings,15 pc Spicy Wings
523614277,3678864067,Regular Buffalo Fries,5 pc Crispy Strips Combo,Ranch Dip - Regular,,Large Buffalo Fries,6 pc Spicy Wings Combo,8 pc Spicy Wings Combo
973871811,4014744899,15 pc Grilled Wings,Regular Buffalo Fries,Honey Mustard Dip - Regular,,20 pc Grilled Wings,30 pc Grilled Wings,Voodoo Fries - Large
795795052,195530503,15 pc Grilled Wings,Ranch Dip - Regular,Add 5 Grilled Wings,,20 pc Grilled Wings,30 pc Grilled Wings,15 pc Mixed Wings
934027151,1380255862,10 pc Grilled Wings Combo,32 Oz Soda,Ranch Dip - Regular,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,8 pc Spicy Wings Combo
608611161,3330312221,Ranch Dip - Large,7 pc Crispy Strips,40 pc Family Grilled Wings,,Ranch Dip - Regular,Blue Cheese Dip - Regular,30 pc Crispy Strips
911918093,7825505059,5 pc Crispy Strips Combo,3 pc Crispy Strips Combo,Fried Corn - Large,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
623755486,89246613,Ranch Dip - Regular,Chicken Sub,Large Buffalo Fries,,Ranch Dip - Large,Blue Cheese Dip - Regular,7 pc Crispy Strips
970435241,5988110499,Fried Corn - Regular,15 pc Mixed Wings,Ranch Dip - Large,,Fried Corn - Large,20 pc Grilled Wings,50 pc Mixed Wings
174940085,3425989631,Voodoo Fries - Regular,10 pc Grilled Wings,Add 5 Spicy Wings,,Regular Buffalo Fries,Large Buffalo Fries,15 pc Grilled Wings
321653444,9129739719,Ranch Dip - Large,25 pc Game Day Pack,Regular Buffalo Fries,,Ranch Dip - Regular,Blue Cheese Dip - Regular,Veggie Sticks Spicy
103248341,3153984013,Ranch Dip - Regular,10 pc Grilled Wings,Regular Buffalo Fries,,Ranch Dip - Large,15 pc Grilled Wings,Blue Cheese Dip - Regular
615532126,7552433392,Triple Chocolate Cake,Chicken Sub,20pc Spicy Feast Deal,,Order Memo Paid,Honey Mustard Dip - Regular,Cheese Dip - Regular
450093457,7877461865,Ranch Dip - Large,Chicken Sub Combo,6 pc Spicy Wings Combo,,Ranch Dip - Regular,10 pc Grilled Wings Combo,Blue Cheese Dip - Regular
880760619,3134091315,Ranch Dip - Large,20pc Spicy Feast Deal,Large Buffalo Fries,,Ranch Dip - Regular,Flavor Platter,Blue Cheese Dip - Regular
397747481,5433442772,20pc Spicy Feast Deal,Voodoo Fries - Large,10 pc Grilled Wings Combo,,Flavor Platter,15 pc Spicy Wings,40 pc Family Grilled Wings
415422291,6943924195,8 pc Grilled Wings Combo,Chicken Sub,Chicken Sub Combo,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
202158103,3566623091,Add 5 Spicy Wings,2 pc Crispy Strips,20pc Spicy Feast Deal,,Fried Corn - Large,4 pc Crispy Strips,Cheese Dip - Medium
575371964,779002209,Ranch Dip - Regular,Large Buffalo Fries,Fried Corn - Large,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
329572708,6600463412,Veggie Sticks,Ranch Dip - Regular,10 pc Grilled Wings,,Ranch Dip - Large,Honey Mustard Dip - Regular,Carrot Sticks
86219496,9294151036,Cheese Dip - Regular,10 pc Spicy Wings,20pc Spicy Feast Deal,,15 pc Grilled Wings,20 pc Grilled Wings,Cheese Dip - Medium
386518203,3598193603,Ranch Dip - Large,10 pc Grilled Wings Combo,Fried Corn - Large,,Ranch Dip - Regular,Blue Cheese Dip - Regular,15 pc Grilled Wings Combo
563812737,4184105911,8 pc Grilled Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo,8 pc Spicy Wings Combo
938626764,5865107623,Regular Buffalo Fries,Ranch Dip - Regular,10 pc Spicy Wings,,Large Buffalo Fries,Ranch Dip - Large,Honey Mustard Dip - Regular
53289142,2564428242,6 pc Spicy Wings Combo,8 pc Grilled Wings Combo,Honey Mustard Dip - Regular,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,8 pc Spicy Wings Combo
676803784,8720474381,30 pc Mixed Wings,Ranch Dip - Regular,Regular Buffalo Fries,,15 pc Grilled Wings,20 pc Grilled Wings,30 pc Family Mixed Wings
499291047,402049448,Chicken Sub Combo,25 pc Game Day Pack,Ranch Dip - Regular,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,8 pc Grilled Wings Combo
230389723,2580653930,Add 5 Spicy Wings,Ranch Dip - Large,20pc Spicy Feast Deal,,Fried Corn - Large,Blue Cheese Dip - Regular,4 pc Crispy Strips
633868803,1662201650,Ranch Dip - Regular,8 pc Grilled Wings Combo,2 pc Crispy Strips,,Ranch Dip - Large,Blue Cheese Dip - Regular,10 pc Spicy Wings Combo
339644701,3122160570,Regular Buffalo Fries,10 pc Spicy Wings,Add 5 Spicy Wings,,Large Buffalo Fries,15 pc Grilled Wings,Voodoo Fries - Regular
623349349,4892284959,Large Buffalo Fries,Ranch Dip - Regular,Chicken Sub,,Regular Buffalo Fries,Ranch Dip - Large,Honey Mustard Dip - Regular
251956256,9765325485,Chicken Sub Combo,6 pc Grilled Wings Combo,10 pc Spicy Wings Combo,,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo,8 pc Spicy Wings Combo
717724872,8286138593,Fried Corn - Large,15 pc Grilled Wings,Regular Buffalo Fries,,Fried Corn - Regular,20 pc Grilled Wings,30 pc Grilled Wings
216933344,5908404250,Regular Buffalo Fries,10 pc Spicy Wings Combo,6 pc Spicy Wings Combo,,6 pc Grilled Wings Combo,Large Buffalo Fries,8 pc Grilled Wings Combo
646434146,9980257104,4 pc Crispy Strips,Ranch Dip - Regular,Large Buffalo Fries,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
96300197,8104541214,Veggie Sticks Spicy,3 Strips Lunch,Ranch Dip - Large,,3 pc Crispy Strips Combo,25 pc Game Day Pack,Large Veggie Sticks Spicy
605308343,7804082815,Dipping Sauce,Buffalo Fries,10 pc Grilled Wings Combo,,Order Memo Paid,2 pc Crispy Strips,Voodoo Fries - Regular
656721128,6088506731,6 pc Grilled Wings Combo,8 pc Spicy Wings Combo,Ranch Dip - Regular,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
224542542,6960438243,Fried Corn - Large,Chicken Sub Combo,Add 5 Spicy Wings,,10 pc Grilled Wings Combo,Fried Corn - Regular,15 pc Grilled Wings Combo
595034788,4986192894,Fried Corn - Large,20pc Spicy Feast Deal,Large Fruit Punch,,Fried Corn - Regular,Flavor Platter,Blue Cheese Dip - Large
391414991,3912785177,Flavor Platter,32 Oz Soda,Carrot Sticks,,20pc Spicy Feast Deal,30 pc Family Grilled Wings,40 pc Family Grilled Wings
324677010,4723415444,32 Oz Soda,Ranch Dip - Large,4 pc Crispy Strips,,Blue Cheese Dip - Regular,20 Oz Soda,30 pc Crispy Strips
417607402,9944971039,20pc Spicy Feast Deal,Add 5 Spicy Wings,2 pc Crispy Strips,,Flavor Platter,30 pc Family Grilled Wings,15 pc Spicy Wings
894858320,3937681639,Large Buffalo Fries,4 pc Crispy Strips,32 Oz Soda,,Regular Buffalo Fries,Voodoo Fries - Regular,Voodoo Fries - Large
332236134,2592912829,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,,Ranch Dip - Large,Blue Cheese Dip - Regular,7 pc Crispy Strips
64414656,9561668311,Ranch Dip - Regular,10 pc Grilled Wings,Veggie Sticks Spicy,,Ranch Dip - Large,Blue Cheese Dip - Regular,15 pc Grilled Wings
424828786,5080199919,Large Buffalo Fries,Fried Corn - Large,Large Fruit Punch,,Regular Buffalo Fries,Fried Corn - Regular,Voodoo Fries - Regular
646703146,7723429852,Flavor Platter,Fried Corn - Regular,Blue Cheese Dip - Regular,,20pc Spicy Feast Deal,Fried Corn - Large,30 pc Family Grilled Wings
549872455,4446614197,15 pc Grilled Wings,2 pc Crispy Strips,Voodoo Fries - Regular,,20 pc Grilled Wings,30 pc Grilled Wings,50 pc Grilled Wings
968736911,9468148005,Ranch Dip - Regular,32 Oz Soda,Regular Buffalo Fries,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
550649966,4694297946,Large Veggie Sticks Spicy,10 pc Grilled Wings,Ranch Dip - Regular,,25 pc Game Day Pack,Veggie Sticks Spicy,20 pc Grilled Wings
738683097,3808930561,15 pc Grilled Wings,Large Buffalo Fries,Add 5 Grilled Wings,,20 pc Grilled Wings,30 pc Grilled Wings,50 pc Mixed Wings
203712731,6982374850,10 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo
681198631,8468810171,6 pc Spicy Wings Combo,Chicken Sub,Regular Buffalo Fries,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
182944548,8601280066,Large Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Regular,,Regular Buffalo Fries,15 pc Grilled Wings,Voodoo Fries - Regular
833663416,1050374471,10 pc Grilled Wings,2 pc Crispy Strips,Ranch Dip - Large,,15 pc Grilled Wings,20 pc Grilled Wings,15 pc Spicy Wings
547203527,9941791640,10 pc Spicy Wings,Voodoo Fries - Large,6 pc Spicy Wings Combo,,Regular Buffalo Fries,15 pc Grilled Wings,20 pc Grilled Wings
937567045,7345676210,4 pc Crispy Strips,Ranch Dip - Regular,Add 5 Grilled Wings,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
964798610,7828339133,Cheese Dip - Regular,Fried Corn - Large,Flavor Platter,,Fried Corn - Regular,Cheese Dip - Medium,Cheese Dip - Large
289675025,8384181700,Fried Corn - Large,40 pc Family Mixed Wings,3 pc Crispy Strips Combo,,Fried Corn - Regular,30 pc Family Grilled Wings,40 pc Family Grilled Wings
707414765,5514030001,Add 5 Spicy Wings,Voodoo Fries - Large,Large Fruit Punch,,Regular Buffalo Fries,Large Buffalo Fries,Fried Corn - Large
175417408,4332647365,32 Oz Soda,6 pc Strips Meal for 2,2 pc Crispy Strips,,20 Oz Soda,Veggie Sticks Spicy,Hot Honey Strips 3pc
486674052,8869495661,Large Buffalo Fries,Cheese Dip - Regular,50 pc Family Mixed Wings,,Regular Buffalo Fries,Voodoo Fries - Regular,Cheese Dip - Medium
38437793,9943402234,2 pc Crispy Strips,Add 5 Spicy Wings,Ranch Dip - Regular,,Dipping Sauce,4 pc Crispy Strips,Cheese Dip - Medium
671222138,9578744084,10 pc Spicy Wings,15 pc Spicy Wings,10 pc Spicy Wings Combo,,15 pc Grilled Wings,7 pc Crispy Strips,20 pc Grilled Wings
206164086,4013390863,Regular Buffalo Fries,32 Oz Soda,Ranch Dip - Regular,,Large Buffalo Fries,20 Oz Soda,Voodoo Fries - Regular
267268077,5528614490,32 Oz Soda,Large Buffalo Fries,10 pc Spicy Wings,,20 Oz Soda,Voodoo Fries - Regular,Voodoo Fries - Large
309838220,2615222419,10 pc Grilled Wings,Ranch Dip - Large,Fried Corn - Regular,,15 pc Grilled Wings,Blue Cheese Dip - Regular,20 pc Grilled Wings
538487373,6763597486,Large Buffalo Fries,10 pc Grilled Wings,Ranch Dip - Regular,,Regular Buffalo Fries,15 pc Grilled Wings,20 pc Grilled Wings
58206613,148192143,Ranch Dip - Regular,6 pc Grilled Wings Combo,2 pc Crispy Strips,,Ranch Dip - Large,Blue Cheese Dip - Regular,8 pc Spicy Wings Combo
738207544,7724635245,Ranch Dip - Regular,Regular Buffalo Fries,2 pc Crispy Strips,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
44094108,9243918922,6 pc Grilled Wings Combo,10 pc Spicy Wings Combo,Dipping Sauce,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
409575901,7399106759,2 pc Crispy Strips,Large Veggie Sticks Spicy,20pc Spicy Feast Deal,,Dipping Sauce,25 pc Game Day Pack,Veggie Sticks Spicy
565257723,8185688693,10 pc Grilled Wings,8 pc Crispy Strips Combo,Regular Buffalo Fries,,15 pc Grilled Wings,15 pc Spicy Wings,20 pc Grilled Wings
202271193,9075861896,25 pc Game Day Pack,Large Veggie Sticks Spicy,Ranch Dip - Large,,Flavor Platter,Fried Corn - Large,Veggie Sticks Spicy
329166088,5067184636,Ranch Dip - Large,20pc Spicy Feast Deal,Carrot Sticks,,Ranch Dip - Regular,Flavor Platter,Blue Cheese Dip - Regular
399504286,3284587094,Ranch Dip - Regular,Regular Buffalo Fries,Chicken Sub,,Ranch Dip - Large,Blue Cheese Dip - Regular,Voodoo Fries - Regular
260947911,1326802209,20pc Spicy Feast Deal,8 pc Grilled Wings Combo,Regular Buffalo Fries,,Flavor Platter,10 pc Spicy Wings Combo,15 pc Spicy Wings
793137869,3883173125,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,,Ranch Dip - Large,Blue Cheese Dip - Regular,7 pc Crispy Strips
131251895,5360506183,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo,Chicken Sub,,8 pc Grilled Wings Combo,Chicken Sub Combo,10 pc Grilled Wings Combo
360860655,6626762887,20 Oz Soda,6 pc Grilled Wings Combo,Fried Corn - Regular,,8 pc Spicy Wings Combo,10 pc Spicy Wings Combo,32 Oz Soda
755160508,9205073417,Veggie Sticks Spicy,Regular Buffalo Fries,Dipping Sauce,,25 pc Game Day Pack,Voodoo Fries - Regular,Large Veggie Sticks Spicy
918912101,2563015607,Regular Buffalo Fries,Add 5 Spicy Wings,Ranch Dip - Regular,,Large Buffalo Fries,4 pc Crispy Strips,Voodoo Fries - Regular
13241760,3199758831,15 pc Crispy Strips,Large Buffalo Fries,Ranch Dip - Large,,Voodoo Fries - Regular,7 pc Crispy Strips,30 pc Crispy Strips
760968123,887209725,8 pc Spicy Wings Combo,10 pc Grilled Wings Combo,20 Oz Soda,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,10 pc Spicy Wings Combo
569313467,5109343398,Fried Corn - Regular,15 pc Spicy Wings,20pc Spicy Feast Deal,,Fried Corn - Large,20 pc Grilled Wings,30 pc Grilled Wings
217982168,7641307244,6 pc Spicy Wings Combo,8 pc Spicy Wings Combo,Fried Corn - Regular,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,Chicken Sub Combo
393448697,6005522854,Cheese Fries - Large,10 pc Spicy Wings,15 pc Spicy Wings,,Regular Buffalo Fries,Large Buffalo Fries,15 pc Grilled Wings
534545807,5182903773,8 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,,6 pc Grilled Wings Combo,10 pc Spicy Wings Combo,8 pc Spicy Wings Combo
883715525,1850333276,6 pc Grilled Wings Combo,20pc Spicy Feast Deal,Dipping Sauce,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
104870240,467100205,8 pc Spicy Wings Combo,20pc Spicy Feast Deal,20 Oz Soda,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo
432587169,88764602,Veggie Sticks Spicy,Large Buffalo Fries,Blue Cheese Dip - Large,,25 pc Game Day Pack,Voodoo Fries - Regular,Large Veggie Sticks Spicy
892008507,1614891405,10 pc Grilled Wings Combo,Blue Cheese Dip - Regular,2 pc Crispy Strips,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Ranch Dip - Large
338138769,3239632003,3 pc Crispy Strips Combo,10 pc Spicy Wings Combo,6 pc Spicy Wings Combo,,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Chicken Sub Combo
479612742,7484730548,Ranch Dip - Regular,Chicken Sub Combo,2 pc Crispy Strips,,10 pc Grilled Wings Combo,Ranch Dip - Large,Blue Cheese Dip - Regular
42614332,7463668969,Large Buffalo Fries,Ranch Dip - Large,10 pc Grilled Wings Combo,,Regular Buffalo Fries,Blue Cheese Dip - Regular,Voodoo Fries - Regular
744067176,8426959494,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Regular,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo
459375806,8328269437,2 pc Crispy Strips,Large Buffalo Fries,Cheese Dip - Large,,Dipping Sauce,Voodoo Fries - Regular,Voodoo Fries - Large
422449973,1201693840,20 Oz Soda,6 pc Strips Meal for 2,10 pc Grilled Wings,,32 Oz Soda,Veggie Sticks Spicy,Hot Honey Strips 3pc
716388952,2453493843,10 pc Grilled Wings Combo,7 pc Crispy Strips,Ranch Dip - Regular,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo
432592552,3414753082,Fried Corn - Regular,Ranch Dip - Regular,Triple Chocolate Cake,,Ranch Dip - Large,Blue Cheese Dip - Regular,Fried Corn - Large
920562649,2333712730,Large Buffalo Fries,Ranch Dip - Regular,Add 5 Spicy Wings,,Regular Buffalo Fries,Ranch Dip - Large,Honey Mustard Dip - Regular
593202879,3149103965,Large Buffalo Fries,25 pc Game Day Pack,Add 5 Spicy Wings,,Regular Buffalo Fries,Voodoo Fries - Regular,Veggie Sticks Spicy
669804817,3336849433,8 pc Grilled Wings Combo,Veggie Sticks Spicy,Chicken Sub Combo,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
345062584,7653407549,8 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
438286479,9721237453,30 pc Family Grilled Wings,Chicken Sub,Cheese Fries - Regular,,Flavor Platter,20 pc Grilled Wings,40 pc Family Grilled Wings
951629460,2549934521,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
374285995,6962136703,Ranch Dip - Regular,20pc Spicy Feast Deal,10 pc Spicy Wings,,Ranch Dip - Large,Blue Cheese Dip - Regular,Flavor Platter
97444470,2880422375,8 pc Spicy Wings Combo,10 pc Grilled Wings Combo,10 pc Spicy Wings Combo,,Order Memo Paid,Chicken Sub Combo,6 pc Spicy Wings Combo
536311416,2019851123,10 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,,Ranch Dip - Large,15 pc Grilled Wings,15 pc Spicy Wings
10633371,7494287673,20 Oz Soda,Ranch Dip - Regular,15 pc Spicy Wings,,Ranch Dip - Large,32 Oz Soda,Honey Mustard Dip - Regular
631328400,8239130646,50 pc Family Grilled Wings,2 pc Crispy Strips,Large Buffalo Fries,,30 pc Family Grilled Wings,40 pc Family Grilled Wings,30 pc Grilled Wings
953137851,7912691382,Chicken Sub,32 Oz Soda,7 pc Crispy Strips,,20 Oz Soda,Honey Mustard Dip - Regular,Cheese Dip - Regular
